id,followers,genres,name,popularity
4x5APmDjscxLk9Aopu8h1g,0.0,[],Anna Silvan,1
6pgsU9XFuIzpzCdaPz3956,5.0,[],Harold Crymes,2
2bwUAZoXrsX8jz2Ju9WKfX,0.0,[],Jason Parker,1
6pbDQhg0cKZoj6Ixm2tMSi,1.0,[],Alexis Britton,1
3hwMdyKMes3XHhUU4FM3nk,1.0,[],Henry Reignierd,1
7c8QD2A5aQzYTLDrhK8P64,2.0,[],Frederick Locke,1
3TSeUtgdgFkrwHDF9U8hvG,0.0,[],Kimya Stanford,1
7sIltFgICYUavmLyh3cDKU,23.0,[],Crystal Jones,1
7HAzaCFTEBXuD6hx3t133s,1.0,[],Gail Sonnett,1
3POWw4d66THPCW0fZiQUVC,0.0,[],Donna Robinson,1
4QstzS7gSNJzf7yeKPugv1,0.0,[],Linda Lugurteyn,1
3z37E6HdisvGWRNSPWAEWg,1.0,[],Tommy Gayton,1
3TNECBFF2OngiqvZsFm1pO,1.0,[],Ariel Whitaker,1
4pq7vZlJrfuOIRTzswZjlO,904.0,[],Alfonso Perez,2
5mBOVlGYo0b2GXOw3DmgGa,4.0,[],Monica Ledezma,5
54b1coadUV5UfOsRVWb7Tx,3.0,[],Anthony Elliott,3
3ykDarNzFRIUGoD9mx0dCl,960.0,[],Alexa Malis,1
0VezxybTZwjkGUybK8Q1bZ,974.0,[],Ries Denb,1
6jCCklNBj3lux0B69XO9AW,875.0,[],Mateo Kurz,3
3ouubNCaVQXYDX3Y5KGjeR,890.0,[],Kevin Donaldson,1
7ea2sT4mcyURIoIQwdFEJy,20.0,[],Amanda West,0
4he6jkrbLog1CoidsOYqx3,67.0,[],Tok:tok,3
4v1Q7Wjzvb3sRkxuKivggY,33.0,[],Hanns Zischler,25
0V1uQc10mrGvivULCHmT16,15.0,[],Firewood Revival,0
7G3lnpwtxXnkTq9wKOPm4E,20.0,[],The Money Penny Project,0
4ZzhEJij6EKaIEzbWnp9OE,18.0,[],Hendecatope,0
5uXIMrHEfQO6md6yNvCDAT,48.0,[],Rene Hollins,10
4209wZYhBwso5itiLlvvoO,37.0,[],Terrance Locke,10
79c8Jantn3VE3l2gMc1rtH,40.0,[],Judy Mcdona,10
2bWcRKp9yUhfpCnOej9jRq,39.0,[],Murray Curtis,10
0WLNYC4zV4Yn7clJh9xBZL,48.0,[],Benita Koweno,10
1GFhFvTLCxXo99qPXwbSpN,33.0,[],Cathy White,10
4uuYSNa5HLTjGc54JptXKA,36.0,[],Shalanda Mitchell,10
11dXE9O5yK2FpsariM5758,41.0,[],Zanow Justin,10
6iTmzKH3UAyxOFn2nkwn8i,37.0,[],Lubert Schultz,10
28aNEXbvCGiskVZfPHgb7f,79.0,[],Sharon Young,19
37fvIB6znSPf1OMgEgK7IK,36.0,[],Antoinette Brumfield,10
61qZqykiCvPh9ZQXGKmCEk,37.0,[],Lorie Salaberrios,10
1MMrtAdmy4VsX6z5PjOUSJ,39.0,[],Kedric Mitchell,10
5zGwMkUcIw5vtsxiDIYQ9X,49.0,[],Bonnie Elliott,10
3BbUgG1tOF7UvavEBQKp62,35.0,[],Elizabeth Turner,10
1NVV6WVCCnGZ3hx0u3N1w6,36.0,[],Joshua Charles,10
36GMXPzYHdzJaBztENdWyw,35.0,[],Ernest Payne,10
3aREIVskdKkRHkGCUT7pel,247.0,[],Kate Gill,11
74FFzGgxitu1SgaLQJbdIr,34.0,[],Cedric Battles,10
1ldsuRiU0NlewvYkT17xXo,40.0,[],Shalonda Pickron,10
0ePFjSF4ezrud8qlLJy32v,34.0,[],Richard Harrison,10
0ImKEa7Lup2zmdFzq6dQAn,41.0,[],Ronald Roganis,10
55P4SDjUumIyFYBdQJ0y9R,76.0,[],Jackie Anderson,10
1CpZNBH1L34jQBQapX17We,35.0,[],John Casy,10
2q9JRAl8ruouyrbjuSTXzG,45.0,[],Rose Lavardo,10
26tk2xZ7queafEWuBm7srV,40.0,[],Michael Crymes,10
3cBYZxYGTlAz8GB3dmvPif,33.0,[],Anna Denures,10
0RIwEP1SaALlxn9jOVqHfA,5881.0,[],Gjon's Tears,51
7ITPOOuh5qvECqn5Le7nG4,9.0,[],松井洋平,4
6zpIW0wZaADzPHWm1lC0c3,23.0,[],第二〇三航空魔導大隊,6
4IOFYR9Qjk2L3alfDLkZBD,68.0,[],Lucas Sto Gar,29
6pZ6suu9Z4TjwJVW1JK05S,163.0,[],Unit-1217,30
2F33WBXlqBzPqel3sa0d6z,830.0,"['j-indie', 'japanese shoegaze']",Shuntaro Okino,16
